,primary_photo,last_update_date,source,tags,permalink,status,list_date,open_houses,description,branding,list_price,lead_attributes,property_id,photos,flags,community,products,virtual_tours,other_listings,listing_id,price_reduced_amount,location,matterport
23,{'href': 'https://ap.rdcpix.com/ffda29b6e28ba5bacaa97a5cd11d3126l-m76689404s-w1024_h768.jpg'},2021-02-24T21:31:16Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['corner_lot'],4870-Mount-Elliott-St_Detroit_MI_48207_M96500-51699,for_sale,2021-02-25T02:33:56Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 10454, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]",45000,{'show_contact_an_agent': True},9650051699,"[{'tags': [{'label': 'road_view', 'probability': 0.81072342395782}, {'label': 'water_front', 'probability': 0.17914895713329}, {'label': 'farm_land', 'probability': 0.0062977308407426}], 'href': 'https://ap.rdcpix.com/ffda29b6e28ba5bacaa97a5cd11d3126l-m76689404s-w1024_h768.jpg'}, {'tags': [{'label': 'floor_plan', 'probability': 0.80713361501694}, {'label': 'road_view', 'probability': 0.08632230758667}, {'label': 'unknown', 'probability': 0.060426339507103}], 'href': 'https://ap.rdcpix.com/ffda29b6e28ba5bacaa97a5cd11d3126l-m102465288s-w1024_h768.jpg'}, {'tags': [{'label': 'floor_plan', 'probability': 0.96064251661301}, {'label': 'unknown', 'probability': 0.012149572372437}, {'label': 'pool', 'probability': 0.011727851815522}], 'href': 'https://ap.rdcpix.com/ffda29b6e28ba5bacaa97a5cd11d3126l-m1357918555s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2926339978', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2926339978,,"{'address': {'postal_code': '48207', 'state': 'Michigan', 'coordinate': {'lon': -83.027228, 'lat': 42.370372}, 'city': 'Detroit', 'state_code': 'MI', 'line': '4870 Mount Elliott St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4870%20Mount%20Elliott%20St%2C%20Detroit%2C%20MI%2048207&size=640x480&source=outdoor&signature=UtTqvuON2ZK2DoLbOfJSkdkiyJg=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
24,{'href': 'https://ap.rdcpix.com/25370d0d03e1c1ff130caa4598d2d9abl-m2494306815s-w1024_h768.jpg'},2021-04-06T10:58:38Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['view'],477-Field-St_Detroit_MI_48214_M99240-93035,for_sale,2021-04-05T17:23:00Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 6534, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': ""O'connor Realty"", 'photo': None, 'type': 'Office'}]",65000,{'show_contact_an_agent': True},9924093035,"[{'tags': [{'label': 'road_view', 'probability': 0.99758660793304}, {'label': 'water_front', 'probability': 0.0020900350064039}, {'label': 'farm_land', 'probability': 0.00027603938360699}], 'href': 'https://ap.rdcpix.com/25370d0d03e1c1ff130caa4598d2d9abl-m2494306815s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99986505508423}, {'label': 'farm_land', 'probability': 0.00010445110820001}, {'label': 'unknown', 'probability': 9.5961349870777e-06}], 'href': 'https://ap.rdcpix.com/25370d0d03e1c1ff130caa4598d2d9abl-m2188149165s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99985110759735}, {'label': 'water_front', 'probability': 0.00013208886957727}, {'label': 'farm_land', 'probability': 9.0171115516569e-06}], 'href': 'https://ap.rdcpix.com/25370d0d03e1c1ff130caa4598d2d9abl-m2376494398s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.88067251443863}, {'label': 'water_front', 'probability': 0.11863413453102}, {'label': 'farm_land', 'probability': 0.00058047822676599}], 'href': 'https://ap.rdcpix.com/25370d0d03e1c1ff130caa4598d2d9abl-m2528512062s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99949252605438}, {'label': 'yard', 'probability': 0.0004159628006164}, {'label': 'porch_yard', 'probability': 5.4845906561241e-05}], 'href': 'https://ap.rdcpix.com/25370d0d03e1c1ff130caa4598d2d9abl-m974193585s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2927787187', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927787187,,"{'address': {'postal_code': '48214', 'state': 'Michigan', 'coordinate': {'lon': -83.001499, 'lat': 42.348866}, 'city': 'Detroit', 'state_code': 'MI', 'line': '477 Field St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=477%20Field%20St%2C%20Detroit%2C%20MI%2048214&size=640x480&source=outdoor&signature=aONCd1qayCOBvrH-PhOAIVIgrhI=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
25,{'href': 'https://ap.rdcpix.com/d5146c375276930a9ee77f07b1eb090al-m879587849s-w1024_h768.jpg'},2021-04-12T09:34:59Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['corner_lot'],3359-Saint-Joseph-St_Detroit_MI_48207_M34813-14841,for_sale,2021-04-12T13:38:15Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 3485, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Downtown Realty', 'photo': None, 'type': 'Office'}]",15000,{'show_contact_an_agent': True},3481314841,"[{'tags': [{'label': 'farm_land', 'probability': 0.67117059230804}, {'label': 'yard', 'probability': 0.32567664980888}, {'label': 'road_view', 'probability': 0.0026435025501996}], 'href': 'https://ap.rdcpix.com/d5146c375276930a9ee77f07b1eb090al-m879587849s-w1024_h768.jpg'}, {'tags': [{'label': 'yard', 'probability': 0.99519193172455}, {'label': 'farm_land', 'probability': 0.0047862506471574}, {'label': 'road_view', 'probability': 1.5647899999749e-05}], 'href': 'https://ap.rdcpix.com/d5146c375276930a9ee77f07b1eb090al-m548634886s-w1024_h768.jpg'}, {'tags': [{'label': 'yard', 'probability': 0.99519193172455}, {'label': 'farm_land', 'probability': 0.0047862506471574}, {'label': 'road_view', 'probability': 1.5647899999749e-05}], 'href': 'https://ap.rdcpix.com/d5146c375276930a9ee77f07b1eb090al-m548634886s-w1024_h768.jpg'}, {'tags': [{'label': 'yard', 'probability': 0.99920135736465}, {'label': 'farm_land', 'probability': 0.0007579653756693}, {'label': 'water_front', 'probability': 2.9472626920324e-05}], 'href': 'https://ap.rdcpix.com/d5146c375276930a9ee77f07b1eb090al-m2826964487s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99389714002609}, {'label': 'water_front', 'probability': 0.0060897222720087}, {'label': 'house_view', 'probability': 8.7706957856426e-06}], 'href': 'https://ap.rdcpix.com/d5146c375276930a9ee77f07b1eb090al-m2480442407s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2928033625', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2922374016', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '596446873', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2928033625,,"{'address': {'postal_code': '48207', 'state': 'Michigan', 'coordinate': {'lon': -83.027839, 'lat': 42.360139}, 'city': 'Detroit', 'state_code': 'MI', 'line': '3359 Saint Joseph St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3359%20Saint%20Joseph%20St%2C%20Detroit%2C%20MI%2048207&size=640x480&source=outdoor&signature=MNhPXtvcbNXFtPJHtwJRRrYRJ9I=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
26,{'href': 'https://ap.rdcpix.com/ff96ed7a1ac38b47c337437f2e46475al-m156986211s-w1024_h768.jpg'},2021-04-09T10:43:40Z,"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}",['big_lot'],1564-Dickerson-St_Detroit_MI_48215_M34937-44396,for_sale,2021-03-24T04:43:13Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 75794, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': None, 'photo': None, 'type': 'Office'}]",299000,{'show_contact_an_agent': True},3493744396,"[{'tags': [{'label': 'farm_land', 'probability': 0.64641380310059}, {'label': 'yard', 'probability': 0.31671741604805}, {'label': 'house_view', 'probability': 0.030238257721066}], 'href': 'https://ap.rdcpix.com/ff96ed7a1ac38b47c337437f2e46475al-m156986211s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': True, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927018103', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2837070468', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2927018103,70000.0,"{'address': {'postal_code': '48215', 'state': 'Michigan', 'coordinate': {'lon': -82.954612, 'lat': 42.374014}, 'city': 'Detroit', 'state_code': 'MI', 'line': '1564 Dickerson St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1564%20Dickerson%20St%2C%20Detroit%2C%20MI%2048215&size=640x480&source=outdoor&signature=6oPVl4yUNfk6Zr6L75iWiWpE9-M=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
27,{'href': 'https://ap.rdcpix.com/bd4e92b14740e993055fe7d0d6ce8b20l-m1777053603s-w1024_h768.jpg'},2021-03-04T12:07:38Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['rental_property'],614-E-Bethune-St_Detroit_MI_48202_M42268-55058,for_sale,2021-03-04T17:10:40Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 25000, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 3920, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Downtown Realty', 'photo': None, 'type': 'Office'}]",60000,{'show_contact_an_agent': True},4226855058,"[{'tags': [{'label': 'road_view', 'probability': 0.99281221628189}, {'label': 'farm_land', 'probability': 0.0071267276071012}, {'label': 'water_front', 'probability': 5.5672273447271e-05}], 'href': 'https://ap.rdcpix.com/bd4e92b14740e993055fe7d0d6ce8b20l-m1777053603s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.85168409347534}, {'label': 'house_view', 'probability': 0.078511111438274}, {'label': 'farm_land', 'probability': 0.069369912147522}], 'href': 'https://ap.rdcpix.com/bd4e92b14740e993055fe7d0d6ce8b20l-m1522780465s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99999964237213}, {'label': 'farm_land', 'probability': 1.7810782537708e-07}, {'label': 'water_front', 'probability': 1.0377351600255e-07}], 'href': 'https://ap.rdcpix.com/bd4e92b14740e993055fe7d0d6ce8b20l-m4235314464s-w1024_h768.jpg'}, {'tags': [{'label': 'house_view', 'probability': 0.96204477548599}, {'label': 'road_view', 'probability': 0.019362855702639}, {'label': 'farm_land', 'probability': 0.016723452135921}], 'href': 'https://ap.rdcpix.com/bd4e92b14740e993055fe7d0d6ce8b20l-m2500870805s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,,,"{'rdc': [{'listing_id': '2926588912', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2288202353', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2926588912,,"{'address': {'postal_code': '48202', 'state': 'Michigan', 'coordinate': {'lon': -83.066698, 'lat': 42.375017}, 'city': 'Detroit', 'state_code': 'MI', 'line': '614 E Bethune St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=614%20E%20Bethune%20St%2C%20Detroit%2C%20MI%2048202&size=640x480&source=outdoor&signature=fSLAkXyuQgRApxw-He92J4Y6cjg=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
28,{'href': 'https://ap.rdcpix.com/8d4b8fec4b21385eec4207a59d955827l-m1316997619s-w1024_h768.jpg'},2021-04-02T10:55:54Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}","['community_park', 'park', 'shopping']",1962-Scotten-St_Detroit_MI_48209_M45279-50053,for_sale,2021-02-27T02:55:39Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 2614, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]",39999,{'show_contact_an_agent': True},4527950053,"[{'tags': [{'label': 'yard', 'probability': 0.96424913406372}, {'label': 'road_view', 'probability': 0.013218932785094}, {'label': 'porch_yard', 'probability': 0.010196040384471}], 'href': 'https://ap.rdcpix.com/8d4b8fec4b21385eec4207a59d955827l-m1316997619s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': True, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2926424372', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2926424372,10000.0,"{'address': {'postal_code': '48209', 'state': 'Michigan', 'coordinate': {'lon': -83.094325, 'lat': 42.321988}, 'city': 'Detroit', 'state_code': 'MI', 'line': '1962 Scotten St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1962%20Scotten%20St%2C%20Detroit%2C%20MI%2048209&size=640x480&source=outdoor&signature=fax2CwzCxA0KBv0K-Y0BUQFYMzk=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
29,{'href': 'https://ap.rdcpix.com/c71aefe8fdc8d25f3de067ae2a6b7089l-m385703582s-w1024_h768.jpg'},2021-03-24T16:55:15Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",,643-E-Philadelphia-St_Detroit_MI_48202_M43316-46888,for_sale,2021-03-24T20:59:26Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 5227, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'DOBI Real Estate', 'photo': None, 'type': 'Office'}]",29900,{'show_contact_an_agent': True},4331646888,"[{'tags': [{'label': 'farm_land', 'probability': 0.90644723176956}, {'label': 'yard', 'probability': 0.092020243406296}, {'label': 'road_view', 'probability': 0.0013837192673236}], 'href': 'https://ap.rdcpix.com/c71aefe8fdc8d25f3de067ae2a6b7089l-m385703582s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927331971', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2921387530', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '618261281', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2927331971,,"{'address': {'postal_code': '48202', 'state': 'Michigan', 'coordinate': {'lon': -83.070328, 'lat': 42.38131}, 'city': 'Detroit', 'state_code': 'MI', 'line': '643 E Philadelphia St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=643%20E%20Philadelphia%20St%2C%20Detroit%2C%20MI%2048202&size=640x480&source=outdoor&signature=a-OE-To4HK-2IWXLgD4WyCMx9Vw=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
30,{'href': 'https://ap.rdcpix.com/22c1ab04b7fd7fc51301117f5cb6b74dl-m2735976482s-w1024_h768.jpg'},2021-04-02T19:29:24Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}",['big_lot'],626-Smith-St_Detroit_MI_48202_M48820-76534,for_sale,2021-04-02T23:31:22Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 17424, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': ""O'connor Realty"", 'photo': None, 'type': 'Office'}]",200000,{'show_contact_an_agent': True},4882076534,"[{'tags': [{'label': 'yard', 'probability': 0.57309257984161}, {'label': 'farm_land', 'probability': 0.26906535029411}, {'label': 'road_view', 'probability': 0.10408423095942}], 'href': 'https://ap.rdcpix.com/22c1ab04b7fd7fc51301117f5cb6b74dl-m2735976482s-w1024_h768.jpg'}, {'tags': [{'label': 'farm_land', 'probability': 0.39552477002144}, {'label': 'road_view', 'probability': 0.37788417935371}, {'label': 'yard', 'probability': 0.15551137924194}], 'href': 'https://ap.rdcpix.com/22c1ab04b7fd7fc51301117f5cb6b74dl-m2620294771s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.99967885017395}, {'label': 'water_front', 'probability': 0.0002939923433587}, {'label': 'farm_land', 'probability': 2.3826656615711e-05}], 'href': 'https://ap.rdcpix.com/22c1ab04b7fd7fc51301117f5cb6b74dl-m2168029133s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.97380685806274}, {'label': 'farm_land', 'probability': 0.024643996730447}, {'label': 'water_front', 'probability': 0.0014937962405384}], 'href': 'https://ap.rdcpix.com/22c1ab04b7fd7fc51301117f5cb6b74dl-m3087290986s-w1024_h768.jpg'}, {'tags': [{'label': 'road_view', 'probability': 0.85382264852524}, {'label': 'water_front', 'probability': 0.086931742727757}, {'label': 'farm_land', 'probability': 0.059177316725254}], 'href': 'https://ap.rdcpix.com/22c1ab04b7fd7fc51301117f5cb6b74dl-m3461102841s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': True}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2927736943', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2927736943,,"{'address': {'postal_code': '48202', 'state': 'Michigan', 'coordinate': {'lon': -83.067057, 'lat': 42.375914}, 'city': 'Detroit', 'state_code': 'MI', 'line': '626 Smith St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=626%20Smith%20St%2C%20Detroit%2C%20MI%2048202&size=640x480&source=outdoor&signature=YxO-Tkp9AWOu5cPR9BP8OJrdL1Q=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
31,{'href': 'https://ap.rdcpix.com/21810ec6f4ba2f63a2ad2e8d17ecd092l-m67800606s-w1024_h768.jpg'},2021-03-15T16:18:57Z,"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}",,2036-Calumet-St_Detroit_MI_48208_M35485-66266,for_sale,2021-03-24T04:43:13Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': 425000, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 18731, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Clyde Realty LLC', 'photo': None, 'type': 'Office'}]",190000,{'show_contact_an_agent': True},3548566266,"[{'tags': [{'label': 'road_view', 'probability': 0.99991369247437}, {'label': 'unknown', 'probability': 4.4698561396217e-05}, {'label': 'house_view', 'probability': 3.809018744505e-05}], 'href': 'https://ap.rdcpix.com/21810ec6f4ba2f63a2ad2e8d17ecd092l-m67800606s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927019207', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2732669070', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2520519770', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2927019207,,"{'address': {'postal_code': '48208', 'state': 'Michigan', 'coordinate': {'lon': -83.082098, 'lat': 42.345177}, 'city': 'Detroit', 'state_code': 'MI', 'line': '2036 Calumet St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2036%20Calumet%20St%2C%20Detroit%2C%20MI%2048208&size=640x480&source=outdoor&signature=IxhA6AvEDZ9muteSTnJJNS_2tr0=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
32,{'href': 'https://ap.rdcpix.com/3febbb5676bebc8d003d68bbf1a31645l-m3406782042s-w1024_h768.jpg'},2021-03-15T16:10:09Z,"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}",,2645-Ferry-Park-St_Detroit_MI_48208_M33923-64585,for_sale,2021-03-24T04:43:13Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 4792, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': 'Clyde Realty LLC', 'photo': None, 'type': 'Office'}]",22000,{'show_contact_an_agent': True},3392364585,"[{'tags': [{'label': 'farm_land', 'probability': 0.75707471370697}, {'label': 'yard', 'probability': 0.23949225246906}, {'label': 'road_view', 'probability': 0.0027315577026457}], 'href': 'https://ap.rdcpix.com/3febbb5676bebc8d003d68bbf1a31645l-m3406782042s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'basic_opt_in'},,"{'rdc': [{'listing_id': '2927019202', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2732699865', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '613780501', 'listing_key': None, 'status': 'off_market', 'primary': None}]}",2927019202,,"{'address': {'postal_code': '48208', 'state': 'Michigan', 'coordinate': {'lon': -83.099782, 'lat': 42.358671}, 'city': 'Detroit', 'state_code': 'MI', 'line': '2645 Ferry Park St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2645%20Ferry%20Park%20St%2C%20Detroit%2C%20MI%2048208&size=640x480&source=outdoor&signature=K5dE8SiPS5oWq6pmrAE1kvlcWXE=', 'county': {'fips_code': '26163', 'name': 'Wayne'}}",False
33,{'href': 'https://ap.rdcpix.com/ebf9ca64602ba80a11ea01b48f9f4374l-m4277074230s-w1024_h768.jpg'},2021-03-12T00:02:28Z,"{'plan_id': None, 'agents': [{'office_name': None}], 'spec_id': None, 'type': 'mls'}","['view', 'rental_property']",Plymouth-Rd_Detroit_MI_48323_M91639-76883,for_sale,2021-03-09T16:55:18Z,,"{'baths_3qtr': None, 'year_built': None, 'sold_price': None, 'baths_full': None, 'name': None, 'baths_half': None, 'lot_sqft': 277042, 'sqft': None, 'baths': 0, 'sub_type': None, 'baths_1qtr': None, 'garage': None, 'stories': None, 'beds': None, 'type': 'land'}","[{'name': ""Signature Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]",1200000,{'show_contact_an_agent': True},9163976883,"[{'tags': [{'label': 'unknown', 'probability': 0.97842228412628}, {'label': 'road_view', 'probability': 0.011959782801569}, {'label': 'floor_plan', 'probability': 0.0046902634203434}], 'href': 'https://ap.rdcpix.com/ebf9ca64602ba80a11ea01b48f9f4374l-m4277074230s-w1024_h768.jpg'}, {'tags': [{'label': 'unknown', 'probability': 0.97842228412628}, {'label': 'road_view', 'probability': 0.011959782801569}, {'label': 'floor_plan', 'probability': 0.0046902634203434}], 'href': 'https://ap.rdcpix.com/ebf9ca64602ba80a11ea01b48f9f4374l-m4277074230s-w1024_h768.jpg'}, {'tags': [{'label': 'unknown', 'probability': 0.90630024671555}, {'label': 'road_view', 'probability': 0.08742780983448}, {'label': 'farm_land', 'probability': 0.001624135999009}], 'href': 'https://ap.rdcpix.com/ebf9ca64602ba80a11ea01b48f9f4374l-m2124393563s-w1024_h768.jpg'}]","{'is_new_construction': None, 'is_for_rent': None, 'is_subdivision': None, 'is_contingent': None, 'is_price_reduced': None, 'is_pending': None, 'is_foreclosure': None, 'is_plan': None, 'is_coming_soon': None, 'is_new_listing': False}",,{'brand_name': 'essentials'},,"{'rdc': [{'listing_id': '2926779213', 'listing_key': None, 'status': 'for_sale', 'primary': True}]}",2926779213,,"{'address': {'postal_code': '48323', 'state': 'Michigan', 'coordinate': None, 'city': 'Detroit', 'state_code': 'MI', 'line': 'Plymouth Rd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Plymouth%20Rd%2C%20Detroit%2C%20MI%2048323&size=640x480&source=outdoor&signature=LIgKF55mOLw6notTQGT5jJ6zyXs=', 'county': None}",False
